date,instrument_id,instrument_description,asset_class,price,yield_pct,spread_bps,implied_vol_pct,px_bid,px_ask,px_mid,price_type,source,last_update_utc
2025-01-17,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21406.748906,,,,21385.342157,21428.155655,21406.748906,LAST,SYNTHETIC_GENERATOR,2025-01-17T06:15:00Z
2025-01-20,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21466.67226,,,,21445.205587,21488.138932,21466.67226,LAST,SYNTHETIC_GENERATOR,2025-01-20T06:15:00Z
2025-01-21,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21374.181464,,,,21352.807282,21395.555645,21374.181464,LAST,SYNTHETIC_GENERATOR,2025-01-21T06:15:00Z
2025-01-22,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21365.548724,,,,21344.183175,21386.914272,21365.548724,LAST,SYNTHETIC_GENERATOR,2025-01-22T06:15:00Z
2025-01-23,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21442.533768,,,,21421.091235,21463.976302,21442.533768,LAST,SYNTHETIC_GENERATOR,2025-01-23T06:15:00Z
2025-01-24,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21755.112137,,,,21733.357025,21776.867249,21755.112137,LAST,SYNTHETIC_GENERATOR,2025-01-24T06:15:00Z
2025-01-27,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21299.579854,,,,21278.280274,21320.879434,21299.579854,LAST,SYNTHETIC_GENERATOR,2025-01-27T06:15:00Z
2025-01-28,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21358.468924,,,,21337.110455,21379.827393,21358.468924,LAST,SYNTHETIC_GENERATOR,2025-01-28T06:15:00Z
2025-01-29,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21249.584125,,,,21228.334541,21270.833709,21249.584125,LAST,SYNTHETIC_GENERATOR,2025-01-29T06:15:00Z
2025-01-30,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21107.508675,,,,21086.401167,21128.616184,21107.508675,LAST,SYNTHETIC_GENERATOR,2025-01-30T06:15:00Z
2025-01-31,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21061.395857,,,,21040.334461,21082.457253,21061.395857,LAST,SYNTHETIC_GENERATOR,2025-01-31T06:15:00Z
2025-02-03,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,20941.475943,,,,20920.534467,20962.417419,20941.475943,LAST,SYNTHETIC_GENERATOR,2025-02-03T06:15:00Z
2025-02-04,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21047.690363,,,,21026.642673,21068.738053,21047.690363,LAST,SYNTHETIC_GENERATOR,2025-02-04T06:15:00Z
2025-02-05,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21292.161984,,,,21270.869822,21313.454146,21292.161984,LAST,SYNTHETIC_GENERATOR,2025-02-05T06:15:00Z
2025-02-06,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,20989.854431,,,,20968.864576,21010.844285,20989.854431,LAST,SYNTHETIC_GENERATOR,2025-02-06T06:15:00Z
2025-02-07,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21148.277889,,,,21127.129611,21169.426167,21148.277889,LAST,SYNTHETIC_GENERATOR,2025-02-07T06:15:00Z
2025-02-10,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21206.784207,,,,21185.577423,21227.990991,21206.784207,LAST,SYNTHETIC_GENERATOR,2025-02-10T06:15:00Z
2025-02-11,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,21084.079427,,,,21062.995347,21105.163506,21084.079427,LAST,SYNTHETIC_GENERATOR,2025-02-11T06:15:00Z
2025-02-12,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,20651.163371,,,,20630.512208,20671.814534,20651.163371,LAST,SYNTHETIC_GENERATOR,2025-02-12T06:15:00Z
2025-02-13,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,20889.237752,,,,20868.348514,20910.12699,20889.237752,LAST,SYNTHETIC_GENERATOR,2025-02-13T06:15:00Z
2025-02-14,NKY-FUT-2025-09,Synthetic NKY FUT 2025 09 position,EQUITY,20824.623524,,,,20803.7989,20845.448147,20824.623524,LAST,SYNTHETIC_GENERATOR,2025-02-14T06:15:00Z
2025-01-14,NKY-INDEX,Synthetic NKY equity index,EQUITY,21909.630487,,,,21887.720857,21931.540118,21909.630487,LAST,SYNTHETIC_GENERATOR,2025-01-14T06:15:00Z
2025-01-15,NKY-INDEX,Synthetic NKY equity index,EQUITY,21881.583889,,,,21859.702305,21903.465473,21881.583889,LAST,SYNTHETIC_GENERATOR,2025-01-15T06:15:00Z
2025-01-16,NKY-INDEX,Synthetic NKY equity index,EQUITY,22114.326875,,,,22092.212548,22136.441202,22114.326875,LAST,SYNTHETIC_GENERATOR,2025-01-16T06:15:00Z
2025-01-17,NKY-INDEX,Synthetic NKY equity index,EQUITY,22181.80287,,,,22159.621067,22203.984673,22181.80287,LAST,SYNTHETIC_GENERATOR,2025-01-17T06:15:00Z
2025-01-20,NKY-INDEX,Synthetic NKY equity index,EQUITY,22334.880213,,,,22312.545333,22357.215093,22334.880213,LAST,SYNTHETIC_GENERATOR,2025-01-20T06:15:00Z
2025-01-21,NKY-INDEX,Synthetic NKY equity index,EQUITY,22319.940579,,,,22297.620639,22342.26052,22319.940579,LAST,SYNTHETIC_GENERATOR,2025-01-21T06:15:00Z
2025-01-22,NKY-INDEX,Synthetic NKY equity index,EQUITY,22164.551676,,,,22142.387125,22186.716228,22164.551676,LAST,SYNTHETIC_GENERATOR,2025-01-22T06:15:00Z
2025-01-23,NKY-INDEX,Synthetic NKY equity index,EQUITY,22047.176365,,,,22025.129189,22069.223541,22047.176365,LAST,SYNTHETIC_GENERATOR,2025-01-23T06:15:00Z
2025-01-24,NKY-INDEX,Synthetic NKY equity index,EQUITY,22327.1398,,,,22304.81266,22349.46694,22327.1398,LAST,SYNTHETIC_GENERATOR,2025-01-24T06:15:00Z
2025-01-27,NKY-INDEX,Synthetic NKY equity index,EQUITY,22532.982923,,,,22510.44994,22555.515905,22532.982923,LAST,SYNTHETIC_GENERATOR,2025-01-27T06:15:00Z
2025-01-28,NKY-INDEX,Synthetic NKY equity index,EQUITY,22372.864378,,,,22350.491514,22395.237242,22372.864378,LAST,SYNTHETIC_GENERATOR,2025-01-28T06:15:00Z
2025-01-29,NKY-INDEX,Synthetic NKY equity index,EQUITY,22624.755613,,,,22602.130858,22647.380369,22624.755613,LAST,SYNTHETIC_GENERATOR,2025-01-29T06:15:00Z
2025-01-30,NKY-INDEX,Synthetic NKY equity index,EQUITY,22599.395381,,,,22576.795986,22621.994776,22599.395381,LAST,SYNTHETIC_GENERATOR,2025-01-30T06:15:00Z
2025-01-31,NKY-INDEX,Synthetic NKY equity index,EQUITY,22827.629018,,,,22804.801389,22850.456648,22827.629018,LAST,SYNTHETIC_GENERATOR,2025-01-31T06:15:00Z
2025-02-03,NKY-INDEX,Synthetic NKY equity index,EQUITY,22910.997513,,,,22888.086516,22933.908511,22910.997513,LAST,SYNTHETIC_GENERATOR,2025-02-03T06:15:00Z
2025-02-04,NKY-INDEX,Synthetic NKY equity index,EQUITY,22836.813019,,,,22813.976206,22859.649832,22836.813019,LAST,SYNTHETIC_GENERATOR,2025-02-04T06:15:00Z
2025-02-05,NKY-INDEX,Synthetic NKY equity index,EQUITY,22886.29195,,,,22863.405658,22909.178242,22886.29195,LAST,SYNTHETIC_GENERATOR,2025-02-05T06:15:00Z
2025-02-06,NKY-INDEX,Synthetic NKY equity index,EQUITY,23007.22664,,,,22984.219414,23030.233867,23007.22664,LAST,SYNTHETIC_GENERATOR,2025-02-06T06:15:00Z
2025-02-07,NKY-INDEX,Synthetic NKY equity index,EQUITY,23007.353889,,,,22984.346535,23030.361242,23007.353889,LAST,SYNTHETIC_GENERATOR,2025-02-07T06:15:00Z
2025-02-10,NKY-INDEX,Synthetic NKY equity index,EQUITY,23002.96559,,,,22979.962624,23025.968555,23002.96559,LAST,SYNTHETIC_GENERATOR,2025-02-10T06:15:00Z
2025-02-11,NKY-INDEX,Synthetic NKY equity index,EQUITY,23322.608012,,,,23299.285404,23345.93062,23322.608012,LAST,SYNTHETIC_GENERATOR,2025-02-11T06:15:00Z
2025-02-12,NKY-INDEX,Synthetic NKY equity index,EQUITY,23484.797804,,,,23461.313006,23508.282601,23484.797804,LAST,SYNTHETIC_GENERATOR,2025-02-12T06:15:00Z
2025-02-13,NKY-INDEX,Synthetic NKY equity index,EQUITY,23857.712535,,,,23833.854823,23881.570248,23857.712535,LAST,SYNTHETIC_GENERATOR,2025-02-13T06:15:00Z
2025-02-14,NKY-INDEX,Synthetic NKY equity index,EQUITY,23814.798991,,,,23790.984192,23838.61379,23814.798991,LAST,SYNTHETIC_GENERATOR,2025-02-14T06:15:00Z
2025-01-14,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.396971,,,26.41022,18.378574,18.415367,18.396971,LAST,SYNTHETIC_GENERATOR,2025-01-14T06:15:00Z
2025-01-15,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.433363,,,26.732793,18.414929,18.451796,18.433363,LAST,SYNTHETIC_GENERATOR,2025-01-15T06:15:00Z
2025-01-16,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.438179,,,26.867529,18.41974,18.456617,18.438179,LAST,SYNTHETIC_GENERATOR,2025-01-16T06:15:00Z
2025-01-17,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.621357,,,26.729165,18.602736,18.639979,18.621357,LAST,SYNTHETIC_GENERATOR,2025-01-17T06:15:00Z
2025-01-20,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.839131,,,25.98173,18.820291,18.85797,18.839131,LAST,SYNTHETIC_GENERATOR,2025-01-20T06:15:00Z
2025-01-21,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,19.001357,,,26.383414,18.982356,19.020358,19.001357,LAST,SYNTHETIC_GENERATOR,2025-01-21T06:15:00Z
2025-01-22,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.949661,,,25.414684,18.930712,18.968611,18.949661,LAST,SYNTHETIC_GENERATOR,2025-01-22T06:15:00Z
2025-01-23,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.894638,,,25.458059,18.875743,18.913533,18.894638,LAST,SYNTHETIC_GENERATOR,2025-01-23T06:15:00Z
2025-01-24,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.601986,,,24.942333,18.583384,18.620588,18.601986,LAST,SYNTHETIC_GENERATOR,2025-01-24T06:15:00Z
2025-01-27,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.382564,,,24.69847,18.364181,18.400946,18.382564,LAST,SYNTHETIC_GENERATOR,2025-01-27T06:15:00Z
2025-01-28,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.37877,,,24.957905,18.360391,18.397149,18.37877,LAST,SYNTHETIC_GENERATOR,2025-01-28T06:15:00Z
2025-01-29,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.298477,,,25.140207,18.280178,18.316775,18.298477,LAST,SYNTHETIC_GENERATOR,2025-01-29T06:15:00Z
2025-01-30,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.256883,,,24.891734,18.238626,18.275139,18.256883,LAST,SYNTHETIC_GENERATOR,2025-01-30T06:15:00Z
2025-01-31,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.431888,,,25.278593,18.413457,18.45032,18.431888,LAST,SYNTHETIC_GENERATOR,2025-01-31T06:15:00Z
2025-02-03,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.430396,,,24.124026,18.411966,18.448827,18.430396,LAST,SYNTHETIC_GENERATOR,2025-02-03T06:15:00Z
2025-02-04,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.401482,,,23.389032,18.38308,18.419883,18.401482,LAST,SYNTHETIC_GENERATOR,2025-02-04T06:15:00Z
2025-02-05,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.320432,,,23.531765,18.302111,18.338752,18.320432,LAST,SYNTHETIC_GENERATOR,2025-02-05T06:15:00Z
2025-02-06,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.623768,,,23.165871,18.605144,18.642392,18.623768,LAST,SYNTHETIC_GENERATOR,2025-02-06T06:15:00Z
2025-02-07,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.714802,,,22.548443,18.696088,18.733517,18.714802,LAST,SYNTHETIC_GENERATOR,2025-02-07T06:15:00Z
2025-02-10,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.659415,,,23.151513,18.640755,18.678074,18.659415,LAST,SYNTHETIC_GENERATOR,2025-02-10T06:15:00Z
2025-02-11,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.894388,,,24.137921,18.875494,18.913282,18.894388,LAST,SYNTHETIC_GENERATOR,2025-02-11T06:15:00Z
2025-02-12,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,19.055428,,,22.883042,19.036372,19.074483,19.055428,LAST,SYNTHETIC_GENERATOR,2025-02-12T06:15:00Z
2025-02-13,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.905021,,,23.364619,18.886116,18.923926,18.905021,LAST,SYNTHETIC_GENERATOR,2025-02-13T06:15:00Z
2025-02-14,NKY-PUT-39000-2025-06,Synthetic NKY PUT 39000 2025 06 position,EQUITY,18.708773,,,23.550575,18.690064,18.727482,18.708773,LAST,SYNTHETIC_GENERATOR,2025-02-14T06:15:00Z
